,ESTU_CONSECUTIVO,ESTU_GRADO,ESTU_GENERO,COLE_NOM_ESTABLECIMIENTO,COLE_COD_ICFES,COLE_NATURALEZA,COLE_CALENDARIO,COLE_JORNADA,COLE_COD_MCPIO,COLE_NOM_MCPIO,COLE_COD_DPTO,COLE_NOM_DPTO,EXA_MODALIDAD,EXA_N_RTAS_CORR_CN,EXA_N_RTAS_CORR_CC,EXA_N_RTAS_CORR_LC,EXA_N_RTAS_CORR_MT
1601,22887551,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,4,5,9,5
1602,22887554,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,7
1603,22887556,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,7
1604,22887557,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,8
1605,22887558,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,6
1606,22887560,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,5
1607,22887561,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,6
1608,22887563,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,6
1609,22887565,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,11
1610,22887767,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,7,6,9
1611,22887768,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,8,3,9,6
1612,22887775,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,3,9,6
1613,22887776,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,8,6,9,8
1614,22888176,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,12,6
1615,22888177,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,8,6
1616,22888280,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,11,2,6,5
1617,22888379,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,6,9,7
1618,22888382,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,11,5,4,5
1619,22888383,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,3,4,7,9
1620,22888385,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,4,3,7,7
1621,22888985,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,6
1622,22888987,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,6,9,7,0
1623,22888988,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,6
1624,22888992,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,6
1625,22888994,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,6
1626,22888999,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,17,11,10,10
1627,22889000,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,4
1628,22889002,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,6,4,8,9
1629,22889003,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,4,8,9
1630,22889573,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,5
1631,22889574,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,5
1632,22889575,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,6,5,9,8
1633,22889576,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,7
1634,22889687,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,10,11,9
1635,22889689,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,7
1636,22889691,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,10,7,8,8
1637,22889692,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,8,6,7,6
1638,22889693,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,5,0,7,7
1639,22889703,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,5,7,8
1640,22891106,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,7
1641,22891108,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,6,5,11,4
1642,22891110,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,11,12,5,6
1643,22891111,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,5,6,6,8
1644,22891112,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,17,7
1645,22891466,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,7
1646,22891786,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,8,9
1647,22891791,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,4,5,10,7
1648,22891798,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,6
1649,22892293,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,13,11,15,8
1650,22892294,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,7,6,11,4
1651,22892295,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,11,10
1652,22892296,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,4,6,7,3
1654,22892300,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,8
1655,22892301,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,8,7,9,6
1656,22892518,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,2,2,4,4
1657,22892526,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,1,8,3,3
1658,22893155,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,6
1659,22893156,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,5,5,3,4
1660,22893308,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,11,10,5,6
1661,22956737,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,10,7,10,9
1662,23110312,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,14
1663,23128146,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,14,8,12,12
1664,23187927,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,16,8
1665,23214170,5,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,4
1666,23260103,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,8,1,9,10
1667,23277585,5,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,1
1668,23282295,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,10
1669,23315429,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,12,7
1670,23322505,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,13
1671,23323379,4,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,6
1672,23324513,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,13
1673,23332928,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,13
1674,23333595,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,10
1675,23335610,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,11
1676,23337534,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,12
1677,23365155,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,14
1678,23368316,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,14,12
1679,23370760,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,12,12
1680,23376146,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,11
1681,23389701,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,11
1682,23394917,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,11
1683,23402553,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,15,13
1684,23406076,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,11,11
1685,23408514,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,13
1686,23410169,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,10
1687,23416585,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,14
1688,23422071,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,12
1689,23425362,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,14,13
1690,23426513,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,12,20
1691,23426514,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,11,12
1692,23438245,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,3,14
1693,23440531,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,3,12
1694,23444807,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,11
1695,23447860,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,9,12
1696,23450267,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,12,7
1697,23458750,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,11
1698,23458976,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,11,14
1699,23461195,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,14,12
1700,23468291,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,11
1701,23481789,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,11
1702,23487825,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,12
1703,23492289,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,11,10
1704,23492819,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,11
1705,23496906,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,8,13
1706,23521292,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,14,9
1707,23542830,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,7,11
1708,23544841,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,8,12
1709,23551132,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,11
1710,23552827,3,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,13,12
1711,23555073,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,13
1712,23567062,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,5,10
1713,23626898,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,10,7
1714,23888742,3,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,6,13
1715,23889448,4,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,O,A,MAÑANA,91001,LETICIA,91,AMAZONAS,PA,0,0,4,7
1716,931690,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,0,8,14,15
1717,3579316,8,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,6,5,4,2
1718,6485164,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,8,6,10,6
1719,21666749,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,10,7,8,8
1720,21987291,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,4,10,9,0
1721,22012286,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,7,3,10,9
1722,22014723,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,5,1,7,9
1723,22069202,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,3,4,12,5
1724,22235862,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,12,12,15,8
1725,22270512,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,13,12,16,12
1726,22367779,7,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,6,4,3,6
1727,22585497,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,12,13,13,10
1728,22699503,7,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,15,16,14,11
1729,22702362,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,11,10,8,10
1730,22814352,7,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,6,6,9,8
1731,22853690,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,0,7,10,5
1732,22856580,7,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,5,7,8,3
1733,22856582,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,13,8,10,8
1734,22856583,6,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,3,4,11,8
1735,22857771,6,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,7,4,9,7
1736,22857773,7,M,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,9,10,9,12
1737,22857777,7,F,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,O,A,TARDE,91001,LETICIA,91,AMAZONAS,PA,8,7,10,3
